// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z
17901		-1.031839	4.978339	8.536001	0.141811	-0.031931	-0.059646	26.704120	6.294790	28.159005			0.000000			
17902		-1.061599	4.849300	8.573904	0.015903	-0.037720	-0.063195	26.708026	6.287464	28.121422			0.000000			
17903		-1.013658	4.519536	8.486430	-0.028071	-0.037448	-0.062715	26.686957	6.280617	28.084323			0.000000			
17904		-0.958030	4.577593	8.630797	0.034029	-0.007259	-0.058929	26.702357	6.287778	28.056827			0.000000			
17905		-1.029724	4.284794	8.689863	-0.019291	-0.015523	-0.060572	26.687123	6.291571	28.026526			0.000000			
17906		-1.008894	3.725636	8.482154	0.096432	-0.005450	-0.041124	26.739329	6.295081	28.008669			0.000000			
17907		-0.976165	3.844844	8.513511	0.418799	0.048585	-0.022248	26.979004	6.321796	28.014747			0.000000			
17908		-1.124683	4.519177	8.635032	0.576759	0.082497	-0.024749	27.309889	6.365999	28.028447			0.000000			
17909		-1.220247	5.153018	8.766202	0.507452	0.065409	-0.022202	27.600843	6.401186	28.039276			0.000000			
17910		-1.220191	5.472796	8.845878	0.304824	0.035163	-0.013099	27.775231	6.418141	28.046666			0.000000			
17911		-1.229977	5.494725	8.782689	0.045473	-0.020415	-0.003004	27.800231	6.404652	28.044496			0.000000			
17912		-1.269464	5.333425	8.628871	-0.142982	-0.066880	0.019136	27.716826	6.361258	28.040952			0.000000			
17913		-1.170634	5.301216	8.637067	-0.320446	-0.102570	0.024918	27.531552	6.298667	28.031209			0.000000			
17914		-0.974832	4.842343	8.653067	-0.511946	-0.118937	0.010871	27.234818	6.230945	28.009921			0.000000			
17915		-0.835303	4.195796	8.487530	-0.542691	-0.093612	0.013588	26.922071	6.175771	27.997371			0.000000			
17916		-0.814873	4.101281	8.552975	-0.383056	-0.021868	0.009914	26.701952	6.157726	28.001507			0.000000			
17917		-0.953198	4.411408	8.661986	-0.334427	0.020971	-0.000440	26.510930	6.164681	28.011729			0.000000			
17918		-1.030274	4.740787	8.698689	-0.399988	0.033357	-0.010880	26.281493	6.180305	28.019411			0.000000			
17919		-1.064822	5.002383	8.827265	-0.528440	0.033058	-0.014978	25.978890	6.197203	28.025142			0.000000			
17920		-1.230224	5.350496	8.859653	-0.730625	0.021338	-0.001176	25.560215	6.204292	28.034677			0.000000			
17921		-1.340163	5.801451	8.946169	-1.036193	-0.014251	0.024558	24.967867	6.187095	28.049210			0.000000			
17922		-1.405387	6.222287	8.946605	-1.463231	-0.070064	0.054323	24.130190	6.133537	28.065799			0.000000			
17923		-1.472878	6.638754	9.036980	-2.042846	-0.151502	0.104108	22.962711	6.026535	28.091470			0.000000			
17924		-1.575493	6.757468	8.888739	-2.821100	-0.265602	0.150101	21.348090	5.849260	28.118905			0.000000			
17925		-1.527810	6.634556	8.703462	-3.652629	-0.393961	0.151366	19.257245	5.604282	28.128006			0.000000			
17926		-1.375594	6.290297	8.495702	-4.497359	-0.509566	0.157146	16.679438	5.295284	28.128889			0.000000			
17927		-1.609824	6.729620	8.106016	-5.308465	-0.648292	0.162873	13.639878	4.909816	28.128513			0.000000			
17928		-1.579057	7.688556	7.742398	-6.354042	-0.823121	0.117008	9.996103	4.431610	28.103112			0.000000			
17929		-1.293905	7.530605	6.998833	-8.066649	-1.099272	0.114817	5.376916	3.797193	28.091598			0.000000			
17930		-0.718574	4.701179	6.270661	-9.977029	-1.368399	0.202933	-0.335466	3.007142	28.179441			0.000000			
17931		-0.402124	1.318746	5.787770	-11.364472	-1.507773	0.306572	-6.831071	2.156088	28.417183			0.000000			
17932		-0.772893	-1.025719	5.930916	-12.529473	-1.873247	0.120168	-14.003582	1.113034	28.685238			0.000000			
17933		-1.286906	-3.516333	5.546043	-13.428523	-2.467275	-0.485744	-21.691271	-0.315468	28.861749			0.000000			
17934		1.376599	-9.558493	2.374300	-11.929155	-2.477892	-0.417420	-28.534519	-1.700635	29.253828			0.000000			
17935		3.990138	-13.134435	-1.529471	-7.098849	-1.262802	1.113752	-32.627745	-1.996193	30.179094			0.000000			
17936		1.709725	-9.634204	3.504987	-2.358972	0.270894	0.478554	-33.985285	-1.713991	30.329162			0.000000			
17937		1.363528	-4.499404	7.593604	-1.322624	0.788614	0.016092	-34.735502	-1.333612	30.088255			0.000000			
17938		0.622392	-2.988362	7.843343	-2.938735	0.572038	-0.145448	-36.414973	-1.113355	29.835734			0.000000			
17939		0.762702	-2.410080	6.530930	-5.301251	0.091249	-0.138818	-39.449075	-1.118683	29.747357			0.000000			
17940		1.270779	-2.972191	4.771422	-7.030166	-0.087631	0.065924	-43.479471	-1.128525	29.814640			0.000000			
17941		1.851640	-4.746249	2.458950	-7.774280	0.102220	0.268307	-47.933119	-0.974799	29.886240			0.000000			
17942		1.983008	-7.077155	-0.022304	-6.904035	0.672990	0.484291	-51.888510	-0.510711	29.775210			0.000000			
17943		1.504697	-7.956686	-1.092111	-4.902680	1.559202	0.603029	-54.695662	0.303184	29.270981			0.000000			
17944		0.008451	-6.655890	1.075683	-3.615215	2.240955	0.649640	-56.780334	1.337719	28.424207			0.000000			
17945		-2.386430	-6.402629	3.793260	-3.916602	2.276434	0.849505	-59.052554	2.446021	27.581953			0.000000			
17946		-5.100123	-7.556052	5.823058	-5.295506	1.586208	0.965578	-62.114049	3.378700	27.065931			0.000000			
17947		-6.264481	-9.416480	6.101780	-6.610990	0.558833	0.900688	-65.905671	3.987467	27.008696			0.000000			
17948		-5.700320	-13.188737	5.804673	-7.038652	-0.449644	0.731486	-69.910700	4.283889	27.409893			0.000000			
17949		-3.114066	-16.785667	3.242963	-6.211018	-0.994191	0.596046	-73.419504	4.435600	28.064125			0.000000			
17950		-0.821548	-18.161622	0.955056	-3.636803	-0.729369	0.486629	-75.466371	4.597560	28.546262			0.000000			
17951		-0.036051	-16.508233	2.367570	-1.595222	-0.333303	0.269600	-76.362689	4.708066	28.773463			0.000000			
17952		0.445400	-13.197928	2.657872	-0.924779	-0.020365	0.034131	-76.892070	4.729959	28.792493			0.000000			
17953		0.666625	-11.813886	2.978738	-0.962175	0.205594	0.002832	-77.453661	4.764467	28.680917			0.000000			
17954		0.354377	-11.702208	1.943613	-1.139649	0.381959	-0.062453	-78.125962	4.781407	28.461672			0.000000			
17955		-0.178114	-12.239880	1.719047	-0.788355	0.579948	-0.224894	-78.607751	4.728570	28.112096			0.000000			
17956		-0.382932	-12.436066	2.096668	-0.442836	0.601216	-0.321800	-78.892896	4.620613	27.739919			0.000000			
17957		-1.222335	-12.463297	2.239277	-0.054393	0.416991	-0.360584	-78.946913	4.469940	27.467800			0.000000			
17958		-1.291501	-11.763469	2.511007	0.325365	0.150094	-0.411158	-78.771277	4.261102	27.340407			0.000000			
17959		-1.120863	-10.663894	2.464360	0.643456	-0.023802	-0.383414	-78.405864	4.049293	27.313198			0.000000			
17960		-0.830527	-9.878564	2.621572	0.686457	-0.140471	-0.260798	-78.010087	3.892222	27.364507			0.000000			
17961		-0.131941	-9.887485	2.374576	0.408939	-0.221689	-0.055326	-77.768790	3.840833	27.485407			0.000000			
17962		-0.360906	-10.415231	1.323246	0.536651	-0.129341	0.094185	-77.456528	3.883261	27.572557			0.000000			
17963		-0.557875	-10.480155	1.451129	0.924752	0.008912	0.070468	-76.927462	3.929837	27.579633			0.000000			
17964		-0.555919	-10.198947	1.850131	0.979351	0.089170	-0.010306	-76.370723	3.941457	27.531536			0.000000			
17965		-0.790909	-10.685886	1.999537	0.852253	0.045765	-0.054682	-75.885945	3.923289	27.501607			0.000000			
17966		-0.823269	-11.520036	1.802695	0.942123	-0.034731	-0.089729	-75.346575	3.874057	27.511322			0.000000			
17967		-0.919658	-11.571040	1.869124	1.374498	-0.069147	-0.152835	-74.559524	3.785110	27.530033			0.000000			
17968		-0.647369	-11.156539	2.555382	1.610582	-0.131703	-0.182098	-73.634732	3.669517	27.577451			0.000000			
17969		-0.581829	-11.158274	2.551206	1.768558	-0.208874	-0.179647	-72.617873	3.542082	27.665507			0.000000			
17970		-0.744705	-10.885659	2.567692	2.207622	-0.247714	-0.071514	-71.346382	3.464515	27.791568			0.000000			
17971		-0.757090	-10.448453	3.275754	2.613710	-0.342458	0.223455	-69.836958	3.525698	28.022990			0.000000			
17972		-0.646172	-10.845806	3.772426	2.813508	-0.520159	0.687723	-68.198955	3.791990	28.447004			0.000000			
17973		-0.514067	-11.915936	3.457791	3.197131	-0.649165	1.213345	-66.325927	4.294805	29.063893			0.000000			
17974		-0.642371	-12.933779	3.462171	4.065965	-0.640554	1.597131	-63.938800	4.975512	29.788145			0.000000			
17975		-0.805649	-13.057081	3.741579	5.128624	-0.594132	1.864903	-60.927816	5.770096	30.591637			0.000000			
17976		-1.409458	-12.289700	4.068449	6.081984	-0.574587	1.914061	-57.352386	6.546917	31.446188			0.000000			
17977		-1.291448	-11.406870	4.529963	6.792072	-0.575363	1.522201	-53.372217	7.081446	32.222448			0.000000			
17978		-0.555339	-10.832264	4.234823	7.370571	-0.476678	0.910841	-49.081403	7.320928	32.771584			0.000000			
17979		-0.359348	-9.470016	3.438947	8.383867	-0.159057	0.348727	-44.255434	7.407237	32.980769			0.000000			
17980		-0.793617	-7.605157	4.179022	9.399924	0.185599	-0.189189	-38.889736	7.417640	32.833663			0.000000			
17981		-1.479667	-6.401769	5.505853	9.718559	0.348881	-0.658325	-33.381017	7.358964	32.412014			0.000000			
17982		-2.058617	-5.050660	5.377906	9.712370	0.386167	-0.878605	-27.886656	7.294502	31.868044			0.000000			
17983		-2.231367	-3.468222	5.550897	9.976768	0.409540	-0.898142	-22.248010	7.290268	31.302530			0.000000			
17984		-2.299477	-2.093587	6.690701	10.164875	0.448535	-0.844538	-16.493862	7.372590	30.762970			0.000000			
17985		-2.526109	-1.510859	7.790253	9.725952	0.260194	-0.892666	-10.995555	7.396180	30.231050			0.000000			
17986		-2.630826	-0.739596	6.695175	9.012023	-0.134780	-0.796045	-5.888806	7.252079	29.794127			0.000000			
17987		-2.555507	0.287936	5.820103	8.858682	-0.460623	-0.593186	-0.858751	6.968286	29.472566			0.000000			
17988		-1.901937	1.212900	6.000272	9.085905	-0.596352	-0.522075	4.309880	6.633974	29.167318			0.000000			
17989		-0.880366	2.372693	5.948066	9.066196	-0.578307	-0.472401	9.464345	6.336458	28.861493			0.000000			
17990		-0.231368	4.084899	6.377378	9.046585	-0.451541	-0.237425	14.626808	6.108945	28.679086			0.000000			
17991		0.081976	5.759970	8.220778	8.067500	-0.397938	0.101339	19.243546	5.871784	28.672412			0.000000			
17992		0.211979	6.811153	7.199267	5.626698	-0.599366	0.479148	22.480146	5.449386	28.812431			0.000000			
17993		-0.467588	7.696149	7.510917	3.843807	-0.633973	0.654201	24.697073	4.963410	29.015557			0.000000			
17994		0.031633	7.772264	8.208365	3.153363	-0.421818	-0.066715	26.491330	4.757762	28.880983			0.000000			
17995		-0.553310	6.502636	7.930312	2.426216	-0.341604	-0.178280	27.864273	4.626666	28.704385			0.000000			
17996		-1.663760	5.986202	7.571263	1.865001	-0.507284	-0.088308	28.917708	4.390606	28.525697			0.000000			
17997		-1.146538	6.599298	7.776765	1.587072	-0.677479	0.004742	29.811329	4.047251	28.341541			0.000000			
17998		-0.592249	6.979141	7.847825	0.917666	-0.781027	0.013890	30.321706	3.651423	28.128193			0.000000			
17999		-0.171158	6.638641	7.859950	0.276848	-0.765498	-0.016942	30.465107	3.274235	27.901958			0.000000			
18000		0.162241	6.453498	7.845580	-0.092043	-0.613556	-0.013153	30.401456	2.970358	27.721538			0.000000			
18001		0.136684	6.525533	8.076460	-0.475164	-0.448134	0.008845	30.122138	2.742084	27.600951			0.000000			
18002		-0.123661	5.960186	8.190464	-0.981324	-0.343497	0.016680	29.554848	2.562069	27.515687			0.000000			
18003		-0.269296	5.109782	8.213756	-1.378893	-0.294857	0.015178	28.761101	2.406288	27.445656			0.000000			
18004		-0.462280	4.331788	8.239804	-1.498735	-0.275320	0.001947	27.898477	2.262484	27.376301			0.000000			
18005		-0.512869	3.893896	8.084425	-1.315763	-0.254059	-0.002075	27.141554	2.130044	27.312827			0.000000			
18006		-0.372907	3.978474	8.329722	-0.989322	-0.197049	0.004008	26.572022	2.023980	27.268534			0.000000			
18007		-0.493506	4.306811	8.519742	-0.920708	-0.170390	-0.005254	26.042386	1.934029	27.227504			0.000000			
18008		-0.489732	4.453063	8.659434	-1.049278	-0.182914	-0.009487	25.438604	1.837775	27.181842			0.000000			
18009		-0.437070	4.478729	8.753481	-1.118399	-0.171293	-0.026125	24.795590	1.751641	27.131675			0.000000			
18010		-0.518535	4.343081	8.915554	-1.227042	-0.179961	-0.057615	24.089434	1.667329	27.063796			0.000000			
18011		-0.485031	4.006950	8.957328	-1.336609	-0.207761	-0.071585	23.320784	1.571368	26.983558			0.000000			
18012		-0.446573	3.607972	9.017034	-1.384444	-0.231333	-0.058677	22.524416	1.458414	26.905918			0.000000			
18013		-0.470313	3.143449	9.083822	-1.419277	-0.264598	-0.018393	21.709152	1.318671	26.844377			0.000000			
18014		-0.350907	2.624522	9.009570	-1.402913	-0.316787	0.016216	20.903132	1.142366	26.792157			0.000000			
18015		-0.170773	2.352163	8.845420	-1.124353	-0.309813	0.027237	20.257353	0.967624	26.749737			0.000000			
18016		-0.082001	2.278428	8.707771	-0.575465	-0.199720	0.002608	19.926027	0.855922	26.716992			0.000000			
18017		-0.217629	2.564063	8.743456	0.037600	-0.064792	-0.011531	19.946315	0.820241	26.703464			0.000000			
18018		-0.289338	3.295537	8.982840	0.381593	0.003036	-0.014067	20.163838	0.820920	26.701658			0.000000			
18019		-0.448788	4.107604	9.136082	0.361559	-0.008857	-0.010799	20.369822	0.815266	26.699401			0.000000			
18020		-0.504063	4.569467	9.239227	-0.044158	-0.105672	-0.002632	20.343197	0.755281	26.682072			0.000000			
18021		-0.406423	4.309884	9.102506	-0.631876	-0.233451	0.002515	19.979807	0.626290	26.642724			0.000000			
18022		-0.142957	3.587860	8.914977	-0.893215	-0.281343	-0.004789	19.466449	0.471787	26.590929			0.000000			
18023		0.006438	3.207522	8.729043	-0.773806	-0.235345	-0.003692	19.022111	0.342370	26.550008			0.000000			
18024		-0.029052	3.143264	8.761480	-0.490042	-0.157334	-0.012370	18.740091	0.255757	26.519373			0.000000			
18025		-0.081344	3.276845	9.012041	-0.464327	-0.151001	-0.000763	18.473319	0.171130	26.496919			0.000000			
18026		-0.021510	3.150422	8.968872	-0.585773	-0.176170	0.005813	18.136559	0.070695	26.473658			0.000000			
18027		0.068611	2.797527	8.980142	-0.576966	-0.174917	0.008866	17.805381	-0.028916	26.453185			0.000000			
18028		0.125769	2.694932	8.941016	-0.473656	-0.145236	0.005744	17.532930	-0.112703	26.436382			0.000000			
18029		0.219195	2.794487	9.111776	-0.298718	-0.076545	0.031328	17.361118	-0.162626	26.445985			0.000000			
18030		0.150648	2.830278	9.374607	-0.226162	-0.035564	0.039279	17.230385	-0.192238	26.466756			0.000000			
18031		0.205442	2.421050	9.303629	-0.326006	-0.053125	0.028296	17.042890	-0.228831	26.478907			0.000000			
18032		0.249478	2.206527	9.189981	-0.249648	-0.046715	0.008597	16.898755	-0.259304	26.481167			0.000000			
18033		0.298807	2.191311	9.007401	0.095078	0.027741	-0.003605	16.952378	-0.246272	26.489405			0.000000			
18034		0.217289	2.663482	9.119139	0.506044	0.137497	0.003954	17.241119	-0.175086	26.520083			0.000000			
18035		0.100411	3.345994	9.428933	0.642475	0.181268	0.002838	17.608226	-0.079375	26.558250			0.000000			
18036		-0.009805	3.809560	9.605830	0.343812	0.127534	-0.001317	17.804107	-0.013039	26.585071			0.000000			
18037		-0.150560	3.764918	9.575541	-0.112899	0.031759	-0.005502	17.738660	0.002309	26.593153			0.000000			
18038		-0.009646	3.371416	9.425734	-0.317548	-0.010161	-0.007245	17.555631	-0.005478	26.592752			0.000000			
18039		0.015622	3.056483	9.373419	-0.268299	-0.002076	0.000916	17.401295	-0.009668	26.598485			0.000000			
18040		-0.006427	3.041128	9.435384	-0.158817	0.008192	0.006673	17.309210	-0.009799	26.608872			0.000000			
18041		-0.056830	2.994249	9.444455	-0.150496	0.000294	0.002935	17.222392	-0.013022	26.616135			0.000000			
18042		-0.014585	2.845562	9.476235	-0.130689	-0.004312	-0.001002	17.146425	-0.018668	26.620205			0.000000			
18043		-0.026768	2.829710	9.420850	-0.059476	-0.001890	0.000401	17.111748	-0.022637	26.625720			0.000000			
18044		-0.006496	3.003469	9.447438	0.042390	0.013746	0.015777	17.134942	-0.021221	26.642029			0.000000			
18045		0.023862	3.177078	9.563129	0.036126	0.018653	0.016284	17.155035	-0.016629	26.659709			0.000000			
18046		-0.023089	3.133100	9.526993	-0.041862	0.006418	0.017153	17.129958	-0.019462	26.675534			0.000000			
18047		0.038307	3.012163	9.508309	-0.041473	0.011517	0.021908	17.105644	-0.019723	26.695100			0.000000			
18048		-0.029917	3.051345	9.446783	-0.003496	0.019177	0.026124	17.102547	-0.017071	26.717990			0.000000			
18049		-0.089919	3.177882	9.434961	-0.039271	0.003046	0.034513	17.079519	-0.024092	26.743039			0.000000			
18050		0.005032	3.113731	9.403469	-0.108414	-0.014761	0.038298	17.016302	-0.042052	26.766895			0.000000			
18051		0.034967	2.982995	9.384347	-0.134313	-0.016709	0.046649	16.938869	-0.061873	26.795323			0.000000			
18052		0.033663	3.016257	9.404566	-0.133483	-0.016267	0.050721	16.861263	-0.082667	26.825785			0.000000			
18053		0.055907	2.937609	9.443442	-0.214729	-0.025161	0.042310	16.737774	-0.106331	26.850502			0.000000			
18054		0.099205	2.659193	9.377349	-0.247037	-0.026329	0.035891	16.595102	-0.130087	26.871255			0.000000			
18055		0.079611	2.567801	9.282906	-0.208102	-0.017488	0.027565	16.475390	-0.147044	26.889225			0.000000			
18056		0.048112	2.563076	9.251885	-0.101904	0.006359	0.022525	16.415868	-0.150589	26.908027			0.000000			
18057		0.031158	2.737827	9.320696	-0.072727	0.007945	0.021600	16.373656	-0.152577	26.926856			0.000000			
18058		0.053807	2.914873	9.319696	-0.120736	0.013315	0.021386	16.303342	-0.152079	26.946159			0.000000			
18059		0.016026	2.956166	9.305927	-0.183762	0.019625	0.019374	16.197530	-0.147250	26.965644			0.000000			
18060		-0.116369	3.002407	9.384901	-0.230548	0.020809	0.028525	16.064286	-0.143692	26.990068			0.000000			
18061		-0.197187	3.040346	9.485877	-0.294087	0.003727	0.030066	15.895325	-0.149200	27.012937			0.000000			
18062		-0.304396	2.844776	9.484114	-0.403923	-0.048723	0.037249	15.662754	-0.185190	27.031315			0.000000			
18063		-0.206858	2.512732	9.461595	-0.413355	-0.082886	0.048991	15.425503	-0.241166	27.051412			0.000000			
18064		-0.021442	2.407342	9.490085	-0.332187	-0.083961	0.051807	15.233986	-0.298687	27.072779			0.000000			
18065		0.064066	2.257736	9.490328	-0.251932	-0.065181	0.051020	15.089111	-0.345004	27.097024			0.000000			
18066		0.172222	2.280330	9.479332	-0.144739	-0.022718	0.057662	15.004883	-0.369404	27.131024			0.000000			
18067		0.201462	2.342761	9.510357	-0.012256	0.033968	0.065440	14.997077	-0.362947	27.178056			0.000000			
18068		0.075917	2.493919	9.637357	0.041875	0.064100	0.066044	15.019667	-0.340521	27.229592			0.000000			
18069		-0.021847	2.538262	9.705412	-0.033821	0.035928	0.054863	14.999514	-0.331448	27.271043			0.000000			
18070		-0.007333	2.386022	9.612833	-0.097853	0.008205	0.033359	14.942215	-0.335089	27.296200			0.000000			
18071		0.018638	2.295542	9.564321	-0.052601	0.003419	0.017889	14.911410	-0.338483	27.312366			0.000000			
18072		0.083250	2.377299	9.564975	-0.006111	0.003030	0.009927	14.906754	-0.341508	27.323791			0.000000			
18073		0.040992	2.535365	9.552067	-0.022703	-0.007295	0.005080	14.893062	-0.348945	27.331267			0.000000			
18074		0.036653	2.563699	9.603042	-0.064720	-0.020306	-0.004614	14.854893	-0.362747	27.331209			0.000000			
18075		0.048509	2.442999	9.560343	-0.092208	-0.027762	-0.015009	14.801463	-0.378565	27.324570			0.000000			
18076		0.055390	2.319279	9.590449	-0.066254	-0.031588	-0.013701	14.762461	-0.397289	27.317850			0.000000			
18077		0.044679	2.277534	9.555667	0.025639	-0.009715	-0.010937	14.776472	-0.403714	27.316104			0.000000			
18078		-0.017862	2.422608	9.588042	0.095941	0.003496	-0.019773	14.830390	-0.402112	27.311149			0.000000			
18079		-0.017757	2.607282	9.674516	0.091596	-0.004242	-0.022149	14.882176	-0.403847	27.303979			0.000000			
